user,question__text,question__step,response,user_group,factor
11,I can notice the recommendations going in the direction of the target.,3,5.0,SSP,direction
11,I feel in control of modifying the recommendations.,3,3.0,SSP,control
11,I feel in control of modifying the recommendations.,2,4.0,SSP,control
11,I can notice the recommendations going in the direction of the target.,2,5.0,SSP,direction
11,The recommended songs seem to be in between my preferences and the target.,2,5.0,SSP,direction
11,I feel like the recommended songs take my preferences into account.,2,6.0,SSP,personalization
11,I find the songs from the playlist appealing.,2,5.0,SSP,personalization
11,I would listen to the playlist again.,2,5.0,SSP,personalization
11,I understand how the recommended songs relate to my musical taste.,2,5.0,SSP,understandability
11,It is easy to grasp why I received these recommended songs.,2,5.0,SSP,understandability
11,The recommendation process is clear to me.,2,5.0,SSP,understandability
11,I enjoy the music from [target taste].,2,3.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,5.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the previous step.,2,5.0,SSP,affinity
11,I enjoy the music from [target taste].,1,2.0,SSP,affinity
11,The recommendation process is clear to me.,1,5.0,SSP,understandability
11,It is easy to grasp why I received these recommended songs.,1,6.0,SSP,understandability
11,I understand how the recommended songs relate to my musical taste.,1,6.0,SSP,understandability
11,I would listen to the playlist again.,1,6.0,SSP,personalization
11,I find the songs from the playlist appealing.,1,6.0,SSP,personalization
11,I feel like the recommended songs take my preferences into account.,1,6.0,SSP,personalization
11,The recommended songs seem to be in between my preferences and the target.,1,5.0,SSP,direction
11,I can notice the recommendations going in the direction of the target.,1,2.0,SSP,direction
11,I feel in control of modifying the recommendations.,1,4.0,SSP,control
12,This approach supports me in getting to know the new genre.,7,6.0,SSP,helpfulness
12,This approach motivates me to more delve into the new genre.,7,5.0,SSP,helpfulness
12,This approach is useful in exploring a new genre.,7,5.0,SSP,helpfulness
12,I found it easy to modify the recommendations in the recommender.,6,5.0,SSP,control
12,The recommender allows only limited control to modify the recommendations.,6,3.0,SSP,control
12,I feel in control of modifying the recommendations.,6,5.0,SSP,control
12,I can notice the recommendations going in the direction of the target.,6,5.0,SSP,direction
12,The recommended songs seem to be in between my preferences and the target.,6,5.0,SSP,direction
12,I feel like the recommended songs take my preferences into account.,6,4.0,SSP,personalization
12,I find the songs from the playlist appealing.,6,4.0,SSP,personalization
12,I would listen to the playlist again.,6,5.0,SSP,personalization
12,I understand how the recommended songs relate to my musical taste.,6,4.0,SSP,understandability
12,It is easy to grasp why I received these recommended songs.,6,5.0,SSP,understandability
12,The recommendation process is clear to me.,6,5.0,SSP,understandability
12,I enjoy the music from [target taste].,6,4.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,5.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the previous step.,6,6.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the previous step.,5,3.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,5.0,SSP,affinity
12,I enjoy the music from [target taste].,5,4.0,SSP,affinity
12,The recommendation process is clear to me.,5,3.0,SSP,understandability
12,It is easy to grasp why I received these recommended songs.,5,3.0,SSP,understandability
12,I understand how the recommended songs relate to my musical taste.,5,3.0,SSP,understandability
12,I would listen to the playlist again.,5,2.0,SSP,personalization
12,I find the songs from the playlist appealing.,5,3.0,SSP,personalization
12,I feel like the recommended songs take my preferences into account.,5,3.0,SSP,personalization
12,The recommended songs seem to be in between my preferences and the target.,5,3.0,SSP,direction
12,I can notice the recommendations going in the direction of the target.,5,3.0,SSP,direction
12,I feel in control of modifying the recommendations.,5,4.0,SSP,control
12,I feel in control of modifying the recommendations.,4,5.0,SSP,control
12,I can notice the recommendations going in the direction of the target.,4,5.0,SSP,direction
12,The recommended songs seem to be in between my preferences and the target.,4,5.0,SSP,direction
12,I feel like the recommended songs take my preferences into account.,4,5.0,SSP,personalization
12,I find the songs from the playlist appealing.,4,4.0,SSP,personalization
12,I would listen to the playlist again.,4,4.0,SSP,personalization
12,I understand how the recommended songs relate to my musical taste.,4,5.0,SSP,understandability
12,It is easy to grasp why I received these recommended songs.,4,5.0,SSP,understandability
12,The recommendation process is clear to me.,4,4.0,SSP,understandability
12,I enjoy the music from [target taste].,4,5.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,5.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the previous step.,4,4.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the previous step.,3,5.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,4.0,SSP,affinity
12,I enjoy the music from [target taste].,3,4.0,SSP,affinity
12,The recommendation process is clear to me.,3,5.0,SSP,understandability
12,It is easy to grasp why I received these recommended songs.,3,5.0,SSP,understandability
12,I understand how the recommended songs relate to my musical taste.,3,4.0,SSP,understandability
12,I would listen to the playlist again.,3,5.0,SSP,personalization
12,I find the songs from the playlist appealing.,3,5.0,SSP,personalization
12,I feel like the recommended songs take my preferences into account.,3,5.0,SSP,personalization
12,The recommended songs seem to be in between my preferences and the target.,3,5.0,SSP,direction
12,I can notice the recommendations going in the direction of the target.,3,5.0,SSP,direction
12,I feel in control of modifying the recommendations.,3,4.0,SSP,control
12,I feel in control of modifying the recommendations.,2,4.0,SSP,control
12,I can notice the recommendations going in the direction of the target.,2,3.0,SSP,direction
12,The recommended songs seem to be in between my preferences and the target.,2,3.0,SSP,direction
12,I feel like the recommended songs take my preferences into account.,2,3.0,SSP,personalization
12,I find the songs from the playlist appealing.,2,3.0,SSP,personalization
12,I would listen to the playlist again.,2,3.0,SSP,personalization
12,I understand how the recommended songs relate to my musical taste.,2,4.0,SSP,understandability
12,It is easy to grasp why I received these recommended songs.,2,3.0,SSP,understandability
12,The recommendation process is clear to me.,2,3.0,SSP,understandability
12,I enjoy the music from [target taste].,2,3.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,3.0,SSP,affinity
12,My enjoyment of music from [target taste] has increased since the previous step.,2,3.0,SSP,affinity
12,I enjoy the music from [target taste].,1,4.0,SSP,affinity
12,The recommendation process is clear to me.,1,5.0,SSP,understandability
12,It is easy to grasp why I received these recommended songs.,1,6.0,SSP,understandability
12,I understand how the recommended songs relate to my musical taste.,1,5.0,SSP,understandability
12,I would listen to the playlist again.,1,5.0,SSP,personalization
12,I find the songs from the playlist appealing.,1,5.0,SSP,personalization
12,I feel like the recommended songs take my preferences into account.,1,4.0,SSP,personalization
12,The recommended songs seem to be in between my preferences and the target.,1,5.0,SSP,direction
12,I can notice the recommendations going in the direction of the target.,1,4.0,SSP,direction
12,I feel in control of modifying the recommendations.,1,5.0,SSP,control
13,This approach supports me in getting to know the new genre.,7,2.0,SSP,helpfulness
13,This approach motivates me to more delve into the new genre.,7,2.0,SSP,helpfulness
13,This approach is useful in exploring a new genre.,7,2.0,SSP,helpfulness
13,I found it easy to modify the recommendations in the recommender.,6,2.0,SSP,control
13,The recommender allows only limited control to modify the recommendations.,6,2.0,SSP,control
13,I feel in control of modifying the recommendations.,6,3.0,SSP,control
13,I can notice the recommendations going in the direction of the target.,6,3.0,SSP,direction
13,The recommended songs seem to be in between my preferences and the target.,6,2.0,SSP,direction
13,I feel like the recommended songs take my preferences into account.,6,2.0,SSP,personalization
13,I find the songs from the playlist appealing.,6,2.0,SSP,personalization
13,I would listen to the playlist again.,6,1.0,SSP,personalization
13,I understand how the recommended songs relate to my musical taste.,6,2.0,SSP,understandability
13,It is easy to grasp why I received these recommended songs.,6,2.0,SSP,understandability
13,The recommendation process is clear to me.,6,3.0,SSP,understandability
13,I enjoy the music from [target taste].,6,3.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,2.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the previous step.,6,2.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the previous step.,5,2.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,2.0,SSP,affinity
13,I enjoy the music from [target taste].,5,2.0,SSP,affinity
13,The recommendation process is clear to me.,5,2.0,SSP,understandability
13,It is easy to grasp why I received these recommended songs.,5,3.0,SSP,understandability
13,I understand how the recommended songs relate to my musical taste.,5,2.0,SSP,understandability
13,I would listen to the playlist again.,5,1.0,SSP,personalization
13,I find the songs from the playlist appealing.,5,3.0,SSP,personalization
13,I feel like the recommended songs take my preferences into account.,5,2.0,SSP,personalization
13,The recommended songs seem to be in between my preferences and the target.,5,2.0,SSP,direction
13,I can notice the recommendations going in the direction of the target.,5,2.0,SSP,direction
13,I feel in control of modifying the recommendations.,5,2.0,SSP,control
13,I feel in control of modifying the recommendations.,4,2.0,SSP,control
13,I can notice the recommendations going in the direction of the target.,4,2.0,SSP,direction
13,The recommended songs seem to be in between my preferences and the target.,4,2.0,SSP,direction
13,I feel like the recommended songs take my preferences into account.,4,2.0,SSP,personalization
13,I find the songs from the playlist appealing.,4,2.0,SSP,personalization
13,I would listen to the playlist again.,4,2.0,SSP,personalization
13,I understand how the recommended songs relate to my musical taste.,4,2.0,SSP,understandability
13,It is easy to grasp why I received these recommended songs.,4,2.0,SSP,understandability
13,The recommendation process is clear to me.,4,2.0,SSP,understandability
13,I enjoy the music from [target taste].,4,2.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,2.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the previous step.,4,2.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the previous step.,3,1.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,1.0,SSP,affinity
13,I enjoy the music from [target taste].,3,2.0,SSP,affinity
13,The recommendation process is clear to me.,3,1.0,SSP,understandability
13,It is easy to grasp why I received these recommended songs.,3,2.0,SSP,understandability
13,I understand how the recommended songs relate to my musical taste.,3,2.0,SSP,understandability
13,I would listen to the playlist again.,3,1.0,SSP,personalization
13,I find the songs from the playlist appealing.,3,2.0,SSP,personalization
13,I feel like the recommended songs take my preferences into account.,3,2.0,SSP,personalization
13,The recommended songs seem to be in between my preferences and the target.,3,2.0,SSP,direction
13,I can notice the recommendations going in the direction of the target.,3,2.0,SSP,direction
13,I feel in control of modifying the recommendations.,3,2.0,SSP,control
14,This approach supports me in getting to know the new genre.,7,3.0,BS,helpfulness
14,This approach motivates me to more delve into the new genre.,7,3.0,BS,helpfulness
14,This approach is useful in exploring a new genre.,7,2.0,BS,helpfulness
14,I found it easy to modify the recommendations in the recommender.,6,2.0,BS,control
14,The recommender allows only limited control to modify the recommendations.,6,7.0,BS,control
14,I feel in control of modifying the recommendations.,6,2.0,BS,control
14,I can notice the recommendations going in the direction of the target.,6,3.0,BS,direction
14,The recommended songs seem to be in between my preferences and the target.,6,3.0,BS,direction
14,I feel like the recommended songs take my preferences into account.,6,3.0,BS,personalization
14,I find the songs from the playlist appealing.,6,4.0,BS,personalization
14,I would listen to the playlist again.,6,3.0,BS,personalization
14,I understand how the recommended songs relate to my musical taste.,6,3.0,BS,understandability
14,It is easy to grasp why I received these recommended songs.,6,2.0,BS,understandability
14,The recommendation process is clear to me.,6,3.0,BS,understandability
14,I enjoy the music from [target taste].,6,3.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,3.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the previous step.,6,3.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the previous step.,5,3.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,2.0,BS,affinity
14,I enjoy the music from [target taste].,5,4.0,BS,affinity
14,The recommendation process is clear to me.,5,2.0,BS,understandability
14,It is easy to grasp why I received these recommended songs.,5,5.0,BS,understandability
14,I understand how the recommended songs relate to my musical taste.,5,5.0,BS,understandability
14,I would listen to the playlist again.,5,3.0,BS,personalization
14,I find the songs from the playlist appealing.,5,5.0,BS,personalization
14,I feel like the recommended songs take my preferences into account.,5,5.0,BS,personalization
14,The recommended songs seem to be in between my preferences and the target.,5,5.0,BS,direction
14,I can notice the recommendations going in the direction of the target.,5,5.0,BS,direction
14,I feel in control of modifying the recommendations.,5,3.0,BS,control
14,I feel in control of modifying the recommendations.,4,3.0,BS,control
14,I can notice the recommendations going in the direction of the target.,4,4.0,BS,direction
14,The recommended songs seem to be in between my preferences and the target.,4,4.0,BS,direction
14,I feel like the recommended songs take my preferences into account.,4,3.0,BS,personalization
14,I find the songs from the playlist appealing.,4,3.0,BS,personalization
14,I would listen to the playlist again.,4,3.0,BS,personalization
14,I understand how the recommended songs relate to my musical taste.,4,4.0,BS,understandability
14,It is easy to grasp why I received these recommended songs.,4,3.0,BS,understandability
14,The recommendation process is clear to me.,4,3.0,BS,understandability
14,I enjoy the music from [target taste].,4,4.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,3.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the previous step.,4,3.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the previous step.,3,5.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,4.0,BS,affinity
14,I enjoy the music from [target taste].,3,5.0,BS,affinity
14,The recommendation process is clear to me.,3,3.0,BS,understandability
14,It is easy to grasp why I received these recommended songs.,3,3.0,BS,understandability
14,I understand how the recommended songs relate to my musical taste.,3,4.0,BS,understandability
14,I would listen to the playlist again.,3,3.0,BS,personalization
14,I find the songs from the playlist appealing.,3,4.0,BS,personalization
14,I feel like the recommended songs take my preferences into account.,3,2.0,BS,personalization
14,The recommended songs seem to be in between my preferences and the target.,3,3.0,BS,direction
14,I can notice the recommendations going in the direction of the target.,3,4.0,BS,direction
14,I feel in control of modifying the recommendations.,3,1.0,BS,control
14,I feel in control of modifying the recommendations.,2,1.0,BS,control
14,I can notice the recommendations going in the direction of the target.,2,3.0,BS,direction
14,The recommended songs seem to be in between my preferences and the target.,2,3.0,BS,direction
14,I feel like the recommended songs take my preferences into account.,2,4.0,BS,personalization
14,I find the songs from the playlist appealing.,2,3.0,BS,personalization
14,I would listen to the playlist again.,2,2.0,BS,personalization
14,I understand how the recommended songs relate to my musical taste.,2,1.0,BS,understandability
14,It is easy to grasp why I received these recommended songs.,2,2.0,BS,understandability
14,The recommendation process is clear to me.,2,3.0,BS,understandability
14,I enjoy the music from [target taste].,2,5.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,5.0,BS,affinity
14,My enjoyment of music from [target taste] has increased since the previous step.,2,4.0,BS,affinity
9,My enjoyment of music from [target taste] has increased since the previous step.,3,6.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,6.0,SSA,affinity
9,I enjoy the music from [target taste].,3,5.0,SSA,affinity
9,The recommendation process is clear to me.,3,5.0,SSA,understandability
9,It is easy to grasp why I received these recommended songs.,3,4.0,SSA,understandability
9,I understand how the recommended songs relate to my musical taste.,3,6.0,SSA,understandability
9,I would listen to the playlist again.,3,6.0,SSA,personalization
9,I find the songs from the playlist appealing.,3,6.0,SSA,personalization
9,I feel like the recommended songs take my preferences into account.,3,5.0,SSA,personalization
9,The recommended songs seem to be in between my preferences and the target.,3,5.0,SSA,direction
9,I can notice the recommendations going in the direction of the target.,3,5.0,SSA,direction
9,I feel in control of modifying the recommendations.,3,4.0,SSA,control
14,I enjoy the music from [target taste].,1,7.0,BS,affinity
14,The recommendation process is clear to me.,1,4.0,BS,understandability
14,It is easy to grasp why I received these recommended songs.,1,2.0,BS,understandability
14,I understand how the recommended songs relate to my musical taste.,1,5.0,BS,understandability
14,I would listen to the playlist again.,1,3.0,BS,personalization
14,I find the songs from the playlist appealing.,1,5.0,BS,personalization
14,I feel like the recommended songs take my preferences into account.,1,5.0,BS,personalization
14,The recommended songs seem to be in between my preferences and the target.,1,2.0,BS,direction
14,I can notice the recommendations going in the direction of the target.,1,3.0,BS,direction
14,I feel in control of modifying the recommendations.,1,3.0,BS,control
9,I feel in control of modifying the recommendations.,2,3.0,SSA,control
9,I can notice the recommendations going in the direction of the target.,2,4.0,SSA,direction
9,The recommended songs seem to be in between my preferences and the target.,2,4.0,SSA,direction
9,I feel like the recommended songs take my preferences into account.,2,4.0,SSA,personalization
9,I find the songs from the playlist appealing.,2,4.0,SSA,personalization
9,I would listen to the playlist again.,2,3.0,SSA,personalization
9,I understand how the recommended songs relate to my musical taste.,2,3.0,SSA,understandability
9,It is easy to grasp why I received these recommended songs.,2,3.0,SSA,understandability
9,The recommendation process is clear to me.,2,4.0,SSA,understandability
9,I enjoy the music from [target taste].,2,4.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,4.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the previous step.,2,3.0,SSA,affinity
13,I feel in control of modifying the recommendations.,2,3.0,SSP,control
13,I can notice the recommendations going in the direction of the target.,2,1.0,SSP,direction
13,The recommended songs seem to be in between my preferences and the target.,2,1.0,SSP,direction
13,I feel like the recommended songs take my preferences into account.,2,2.0,SSP,personalization
13,I find the songs from the playlist appealing.,2,2.0,SSP,personalization
13,I would listen to the playlist again.,2,1.0,SSP,personalization
13,I understand how the recommended songs relate to my musical taste.,2,3.0,SSP,understandability
13,It is easy to grasp why I received these recommended songs.,2,3.0,SSP,understandability
13,The recommendation process is clear to me.,2,1.0,SSP,understandability
13,I enjoy the music from [target taste].,2,1.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,1.0,SSP,affinity
13,My enjoyment of music from [target taste] has increased since the previous step.,2,1.0,SSP,affinity
13,I enjoy the music from [target taste].,1,1.0,SSP,affinity
13,The recommendation process is clear to me.,1,1.0,SSP,understandability
13,It is easy to grasp why I received these recommended songs.,1,3.0,SSP,understandability
13,I understand how the recommended songs relate to my musical taste.,1,3.0,SSP,understandability
13,I would listen to the playlist again.,1,2.0,SSP,personalization
13,I find the songs from the playlist appealing.,1,3.0,SSP,personalization
13,I feel like the recommended songs take my preferences into account.,1,2.0,SSP,personalization
13,The recommended songs seem to be in between my preferences and the target.,1,1.0,SSP,direction
13,I can notice the recommendations going in the direction of the target.,1,1.0,SSP,direction
13,I feel in control of modifying the recommendations.,1,4.0,SSP,control
15,This approach supports me in getting to know the new genre.,7,6.0,SSA,helpfulness
15,This approach motivates me to more delve into the new genre.,7,6.0,SSA,helpfulness
15,This approach is useful in exploring a new genre.,7,7.0,SSA,helpfulness
15,I found it easy to modify the recommendations in the recommender.,6,5.0,SSA,control
15,The recommender allows only limited control to modify the recommendations.,6,6.0,SSA,control
15,I feel in control of modifying the recommendations.,6,6.0,SSA,control
15,I can notice the recommendations going in the direction of the target.,6,7.0,SSA,direction
15,The recommended songs seem to be in between my preferences and the target.,6,4.0,SSA,direction
15,I feel like the recommended songs take my preferences into account.,6,2.0,SSA,personalization
15,I find the songs from the playlist appealing.,6,5.0,SSA,personalization
15,I would listen to the playlist again.,6,6.0,SSA,personalization
15,I understand how the recommended songs relate to my musical taste.,6,4.0,SSA,understandability
15,It is easy to grasp why I received these recommended songs.,6,5.0,SSA,understandability
15,The recommendation process is clear to me.,6,5.0,SSA,understandability
15,I enjoy the music from [target taste].,6,5.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,6.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the previous step.,6,5.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the previous step.,5,5.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,5.0,SSA,affinity
15,I enjoy the music from [target taste].,5,4.0,SSA,affinity
15,The recommendation process is clear to me.,5,5.0,SSA,understandability
15,It is easy to grasp why I received these recommended songs.,5,6.0,SSA,understandability
15,I understand how the recommended songs relate to my musical taste.,5,4.0,SSA,understandability
15,I would listen to the playlist again.,5,5.0,SSA,personalization
15,I find the songs from the playlist appealing.,5,5.0,SSA,personalization
15,I feel like the recommended songs take my preferences into account.,5,2.0,SSA,personalization
15,The recommended songs seem to be in between my preferences and the target.,5,5.0,SSA,direction
15,I can notice the recommendations going in the direction of the target.,5,6.0,SSA,direction
15,I feel in control of modifying the recommendations.,5,5.0,SSA,control
15,I feel in control of modifying the recommendations.,4,4.0,SSA,control
15,I can notice the recommendations going in the direction of the target.,4,6.0,SSA,direction
15,The recommended songs seem to be in between my preferences and the target.,4,4.0,SSA,direction
15,I feel like the recommended songs take my preferences into account.,4,3.0,SSA,personalization
15,I find the songs from the playlist appealing.,4,3.0,SSA,personalization
15,I would listen to the playlist again.,4,4.0,SSA,personalization
15,I understand how the recommended songs relate to my musical taste.,4,3.0,SSA,understandability
15,It is easy to grasp why I received these recommended songs.,4,5.0,SSA,understandability
15,The recommendation process is clear to me.,4,5.0,SSA,understandability
15,I enjoy the music from [target taste].,4,3.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,3.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the previous step.,4,3.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the previous step.,3,1.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,1.0,SSA,affinity
15,I enjoy the music from [target taste].,3,1.0,SSA,affinity
15,The recommendation process is clear to me.,3,4.0,SSA,understandability
15,It is easy to grasp why I received these recommended songs.,3,4.0,SSA,understandability
15,I understand how the recommended songs relate to my musical taste.,3,4.0,SSA,understandability
15,I would listen to the playlist again.,3,3.0,SSA,personalization
15,I find the songs from the playlist appealing.,3,4.0,SSA,personalization
15,I feel like the recommended songs take my preferences into account.,3,4.0,SSA,personalization
15,The recommended songs seem to be in between my preferences and the target.,3,5.0,SSA,direction
15,I can notice the recommendations going in the direction of the target.,3,5.0,SSA,direction
15,I feel in control of modifying the recommendations.,3,5.0,SSA,control
15,I feel in control of modifying the recommendations.,2,3.0,SSA,control
15,I can notice the recommendations going in the direction of the target.,2,2.0,SSA,direction
15,The recommended songs seem to be in between my preferences and the target.,2,4.0,SSA,direction
15,I feel like the recommended songs take my preferences into account.,2,6.0,SSA,personalization
15,I find the songs from the playlist appealing.,2,6.0,SSA,personalization
15,I would listen to the playlist again.,2,6.0,SSA,personalization
15,I understand how the recommended songs relate to my musical taste.,2,6.0,SSA,understandability
15,It is easy to grasp why I received these recommended songs.,2,4.0,SSA,understandability
15,The recommendation process is clear to me.,2,4.0,SSA,understandability
15,I enjoy the music from [target taste].,2,2.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,1.0,SSA,affinity
15,My enjoyment of music from [target taste] has increased since the previous step.,2,1.0,SSA,affinity
15,I enjoy the music from [target taste].,1,1.0,SSA,affinity
15,The recommendation process is clear to me.,1,5.0,SSA,understandability
15,It is easy to grasp why I received these recommended songs.,1,6.0,SSA,understandability
15,I understand how the recommended songs relate to my musical taste.,1,7.0,SSA,understandability
15,I would listen to the playlist again.,1,6.0,SSA,personalization
15,I find the songs from the playlist appealing.,1,6.0,SSA,personalization
15,I feel like the recommended songs take my preferences into account.,1,6.0,SSA,personalization
15,The recommended songs seem to be in between my preferences and the target.,1,3.0,SSA,direction
15,I can notice the recommendations going in the direction of the target.,1,2.0,SSA,direction
15,I feel in control of modifying the recommendations.,1,4.0,SSA,control
16,This approach supports me in getting to know the new genre.,7,4.0,BS,helpfulness
16,This approach motivates me to more delve into the new genre.,7,2.0,BS,helpfulness
16,This approach is useful in exploring a new genre.,7,3.0,BS,helpfulness
16,I found it easy to modify the recommendations in the recommender.,6,2.0,BS,control
16,The recommender allows only limited control to modify the recommendations.,6,2.0,BS,control
16,I feel in control of modifying the recommendations.,6,2.0,BS,control
16,I can notice the recommendations going in the direction of the target.,6,2.0,BS,direction
16,The recommended songs seem to be in between my preferences and the target.,6,2.0,BS,direction
16,I feel like the recommended songs take my preferences into account.,6,2.0,BS,personalization
16,I find the songs from the playlist appealing.,6,2.0,BS,personalization
16,I would listen to the playlist again.,6,2.0,BS,personalization
16,I understand how the recommended songs relate to my musical taste.,6,2.0,BS,understandability
16,It is easy to grasp why I received these recommended songs.,6,2.0,BS,understandability
16,The recommendation process is clear to me.,6,2.0,BS,understandability
16,I enjoy the music from [target taste].,6,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the previous step.,6,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the previous step.,5,3.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,3.0,BS,affinity
16,I enjoy the music from [target taste].,5,3.0,BS,affinity
16,The recommendation process is clear to me.,5,3.0,BS,understandability
16,It is easy to grasp why I received these recommended songs.,5,3.0,BS,understandability
16,I understand how the recommended songs relate to my musical taste.,5,3.0,BS,understandability
16,I would listen to the playlist again.,5,3.0,BS,personalization
16,I find the songs from the playlist appealing.,5,3.0,BS,personalization
16,I feel like the recommended songs take my preferences into account.,5,3.0,BS,personalization
16,The recommended songs seem to be in between my preferences and the target.,5,3.0,BS,direction
16,I can notice the recommendations going in the direction of the target.,5,3.0,BS,direction
16,I feel in control of modifying the recommendations.,5,3.0,BS,control
16,I feel in control of modifying the recommendations.,4,2.0,BS,control
16,I can notice the recommendations going in the direction of the target.,4,2.0,BS,direction
16,The recommended songs seem to be in between my preferences and the target.,4,2.0,BS,direction
16,I feel like the recommended songs take my preferences into account.,4,2.0,BS,personalization
16,I find the songs from the playlist appealing.,4,2.0,BS,personalization
16,I would listen to the playlist again.,4,2.0,BS,personalization
16,I understand how the recommended songs relate to my musical taste.,4,2.0,BS,understandability
16,It is easy to grasp why I received these recommended songs.,4,2.0,BS,understandability
16,The recommendation process is clear to me.,4,2.0,BS,understandability
16,I enjoy the music from [target taste].,4,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the previous step.,4,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the previous step.,3,2.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,2.0,BS,affinity
16,I enjoy the music from [target taste].,3,2.0,BS,affinity
16,The recommendation process is clear to me.,3,2.0,BS,understandability
16,It is easy to grasp why I received these recommended songs.,3,2.0,BS,understandability
16,I understand how the recommended songs relate to my musical taste.,3,2.0,BS,understandability
16,I would listen to the playlist again.,3,1.0,BS,personalization
16,I find the songs from the playlist appealing.,3,2.0,BS,personalization
16,I feel like the recommended songs take my preferences into account.,3,2.0,BS,personalization
16,The recommended songs seem to be in between my preferences and the target.,3,2.0,BS,direction
16,I can notice the recommendations going in the direction of the target.,3,3.0,BS,direction
16,I feel in control of modifying the recommendations.,3,3.0,BS,control
16,I feel in control of modifying the recommendations.,2,3.0,BS,control
16,I can notice the recommendations going in the direction of the target.,2,4.0,BS,direction
16,The recommended songs seem to be in between my preferences and the target.,2,3.0,BS,direction
16,I feel like the recommended songs take my preferences into account.,2,3.0,BS,personalization
16,I find the songs from the playlist appealing.,2,4.0,BS,personalization
16,I would listen to the playlist again.,2,4.0,BS,personalization
16,I understand how the recommended songs relate to my musical taste.,2,3.0,BS,understandability
16,It is easy to grasp why I received these recommended songs.,2,3.0,BS,understandability
16,The recommendation process is clear to me.,2,4.0,BS,understandability
16,I enjoy the music from [target taste].,2,5.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,4.0,BS,affinity
16,My enjoyment of music from [target taste] has increased since the previous step.,2,6.0,BS,affinity
16,I enjoy the music from [target taste].,1,1.0,BS,affinity
16,The recommendation process is clear to me.,1,2.0,BS,understandability
16,It is easy to grasp why I received these recommended songs.,1,2.0,BS,understandability
16,I understand how the recommended songs relate to my musical taste.,1,2.0,BS,understandability
16,I would listen to the playlist again.,1,2.0,BS,personalization
